2017-05-23  0:23:18,66 WML 
2017-05-23  0:23:36,20 WTC 
2017-05-23  0:23:56,62 SWF 
2017-05-23  0:24:14,19 DOK 
2017-05-23  0:24:34,18 SSW 
2017-05-23  0:24:53,64 WCY 
2017-05-23  0:31:30,84 WEL 
2017-05-23  0:33:59,65 WIG 
2017-05-23  0:34:17,06 WLO 
2017-05-23  0:34:42,00 WME 
2017-05-23  0:42:47,81 WML 
2017-05-23  0:43:09,07 WTC 
2017-05-23  0:43:32,18 SWF 
2017-05-23  0:43:49,57 DOK 
2017-05-23  0:44:10,07 SSW 
2017-05-23  0:44:29,61 WCY 
2017-05-23  0:49:03,65 WEL 
2017-05-23  0:50:24,17 WIG 
2017-05-23  0:50:41,31 WLO 
2017-05-23  0:51:05,36 WME 
2017-05-23  0:57:21,85 WML 
2017-05-23  0:57:39,04 WTC 
2017-05-23  0:57:59,02 SWF 
2017-05-23  0:58:16,01 OK 
2017-05-23  7:00:00,12 DOK 
2017-05-23  7:00:31,38 SSW 
2017-05-23  7:01:00,58 WCY 
2017-05-23  7:01:49,30 WEL 
2017-05-23  7:02:19,86 WIG 
2017-05-23  7:02:47,24 WLO 
2017-05-23  7:03:22,45 WME 
2017-05-23  7:13:37,70 WML 
2017-05-23  7:13:55,42 WTC 
2017-05-23  7:14:15,69 SWF 
2017-05-23  7:14:33,91 DOK 
2017-05-23  7:14:55,00 SSW 
2017-05-23  7:15:14,55 WCY 
2017-05-23  7:15:51,22 WEL 
2017-05-23  7:16:15,30 WIG 
2017-05-23  7:16:32,72 WLO 
2017-05-23  7:16:56,67 WME 
2017-05-23  7:23:11,73 WML 
2017-05-23  7:23:28,94 WTC 
2017-05-23  7:23:49,09 SWF 
2017-05-23  7:24:07,40 DOK 
2017-05-23  7:24:28,78 SSW 
2017-05-23  7:24:48,19 WCY 
2017-05-23  7:25:24,90 WEL 
2017-05-23  7:25:47,28 WIG 
2017-05-23  7:26:04,39 WLO 
2017-05-23  7:26:27,94 WME 
2017-05-23  7:31:01,67 WML 
2017-05-23  7:31:19,04 WTC 
2017-05-23  7:31:39,21 SWF 
2017-05-23  7:31:56,39 OK 
2017-05-23 14:00:00,31 DOK 
2017-05-23 14:00:24,44 SSW 
2017-05-23 14:00:50,78 WCY 
2017-05-23 14:01:33,87 WEL 
2017-05-23 14:02:08,28 WIG 
2017-05-23 14:02:27,92 WLO 
2017-05-23 14:02:56,35 WME 
2017-05-23 14:16:17,80 WML 
2017-05-23 14:16:37,48 WTC 
2017-05-23 14:16:59,87 SWF 
2017-05-23 14:17:19,64 DOK 
2017-05-23 14:17:41,93 SSW 
2017-05-23 14:18:04,08 WCY 
2017-05-23 14:18:45,86 WEL 
2017-05-23 14:19:12,88 WIG 
2017-05-23 14:19:32,31 WLO 
2017-05-23 14:19:59,79 WME 
2017-05-23 14:21:10,69 WML 
2017-05-23 14:21:30,93 WTC 
2017-05-23 14:21:52,44 SWF 
2017-05-23 14:22:11,09 DOK 
2017-05-23 14:22:32,82 SSW 
2017-05-23 14:22:53,73 WCY 
2017-05-23 14:23:37,01 WEL 
2017-05-23 14:24:03,22 WIG 
2017-05-23 14:24:22,10 WLO 
2017-05-23 14:24:50,44 WME 
2017-05-23 14:26:50,57 WML 
2017-05-23 14:27:10,06 WTC 
2017-05-23 14:27:32,43 SWF 
2017-05-23 14:27:51,60 OK 
2017-05-23 23:29:15,36 DOK 
2017-05-23 23:29:36,76 SSW 
2017-05-23 23:29:58,47 WCY 
2017-05-23 23:33:27,77 WEL 
2017-05-23 23:36:29,58 WIG 
2017-05-23 23:36:47,12 WLO 
2017-05-23 23:42:20,60 WME 
2017-05-23 23:49:03,70 WML 
2017-05-23 23:49:22,51 WTC 
2017-05-23 23:49:43,95 SWF 
2017-05-23 23:50:02,75 DOK 
2017-05-23 23:50:23,72 SSW 
2017-05-23 23:50:44,12 WCY 
2017-05-23 23:59:06,57 WEL 
2017-05-24  0:00:00,53 DOK 
2017-05-24  0:00:23,77 SSW 
2017-05-24  0:00:44,31 WCY 
2017-05-24  0:02:40,83 WIG 
2017-05-24  0:02:58,51 WLO 
2017-05-24  0:06:39,15 WEL 
2017-05-24  0:08:02,47 WME 
2017-05-24  0:10:03,81 WIG 
2017-05-24  0:10:21,86 WLO 
2017-05-24  0:14:50,70 WME 
2017-05-24  0:15:01,80 WML 
2017-05-24  0:15:21,07 WTC 
2017-05-24  0:15:42,87 SWF 
2017-05-24  0:16:02,60 DOK 
2017-05-24  0:16:25,75 WML 
2017-05-24  0:16:26,83 SSW 
2017-05-24  0:16:45,06 WTC 
2017-05-24  0:16:49,59 WCY 
2017-05-24  0:17:06,98 SWF 
2017-05-24  0:17:25,32 DOK 
